trial,feedback,run_num,agent_interv,participant,prob_win_L,prob_win_R,mine_key.keys,L_stim_pos,R_stim_pos,intervention_choice_key.keys,subj_choice,condition,participant,latent_guess,feedback,trigger_onset,trial_onset,trial_offset,isi1_onset,isi1_offset,fb_onset,fb_offset,isi2_onset,isi2_offset,interv_onset,interv_offset,iti_onset,iti_offset,iri_onset,iri_offset
14,1,3,0,8,0.3,0.7,1,right,left,NA,1,adversarial,8,NA,1,1165.160995,182.4525823,183.8825183,183.8842083,185.8812453,185.8885823,187.4140623,187.4160613,191.4146313,191.4268533,194.4317983,194.4515973,196.4564863,422.3415153,432.3413703
15,NA,3,0,8,0.3,0.7,NA,left,right,NA,NA,adversarial,8,NA,NA,NA,196.5170213,199.0149783,199.0166773,199.0174343,199.0185013,199.0344913,199.0354583,199.0359083,199.0365253,199.0495203,199.0505503,209.0232863,422.3415153,432.3413703
16,0,3,0,8,0.3,0.7,1,left,right,NA,1,adversarial,8,NA,0,1191.233124,209.1022873,209.9502143,209.9518973,212.4489183,212.4576413,213.9818033,213.9837743,215.9822273,215.9895443,218.9990603,219.0145913,223.6074523,422.3415153,432.3413703
17,0,3,0,8,0.3,0.7,1,left,right,NA,1,adversarial,8,NA,0,1206.505527,223.6748283,225.2254163,225.2271203,227.2247203,227.2320653,228.7576303,228.7595643,232.7583653,232.7702913,235.7749773,235.7946963,238.6828123,422.3415153,432.3413703
18,NA,3,1,8,0.3,0.7,NA,right,left,NA,NA,adversarial,8,NA,NA,NA,238.7453053,241.2417073,241.2433573,241.2441023,241.2450803,241.2612423,241.2622493,241.2628303,241.2635883,241.2774043,241.2787063,253.2499753,422.3415153,432.3413703
19,NA,3,0,8,0.3,0.7,NA,left,right,NA,NA,adversarial,8,NA,NA,NA,253.3323273,255.8338533,255.8355153,255.8362443,255.8373703,255.8541523,255.8552263,255.8557963,255.8565133,255.8707683,255.8726713,268.8340713,422.3415153,432.3413703
20,NA,3,0,8,0.3,0.7,NA,left,right,NA,NA,adversarial,8,NA,NA,NA,268.9173113,271.4179353,271.4196383,271.4204693,271.4214963,271.4389013,271.4398673,271.4403593,271.4410353,271.4549243,271.4560483,282.4182523,422.3415153,432.3413703
21,NA,3,0,8,0.3,0.7,NA,left,right,NA,NA,adversarial,8,NA,NA,NA,282.4985673,284.9942353,284.9959493,284.9967443,284.9977183,285.0141703,285.0150713,285.0155903,285.0162953,285.0300433,285.0310193,294.5019553,422.3415153,432.3413703
22,0,3,0,8,0.3,0.7,1,left,right,NA,1,adversarial,8,NA,0,1276.485062,294.5795803,295.2037143,295.2054783,296.7023973,296.7081633,298.2352633,298.2372093,302.2360103,302.2482343,305.2530393,305.2702743,308.0859603,422.3415153,432.3413703
23,1,3,0,8,0.3,0.7,1,right,left,2,1,adversarial,8,0,1,1291.90418,308.1513453,310.6202833,310.6220113,312.1194643,312.1252743,313.6527103,313.6570303,315.6532313,315.6608883,317.9721593,317.9856683,321.6537613,422.3415153,432.3413703
24,NA,3,1,8,0.3,0.7,NA,right,left,NA,NA,adversarial,8,NA,NA,NA,321.7198043,324.2204023,324.2220553,324.2228163,324.2238543,324.2405093,324.2415143,324.2420463,324.2427363,324.2573183,324.2582893,337.7211563,422.3415153,432.3413703
25,NA,3,0,8,0.3,0.7,NA,right,left,NA,NA,adversarial,8,NA,NA,NA,337.8060343,340.3047313,340.3063953,340.3071353,340.3081743,340.3259833,340.3268573,340.3273793,340.3280443,340.3442513,340.3456733,351.3125923,422.3415153,432.3413703
26,NA,3,0,8,0.3,0.7,NA,right,left,NA,NA,adversarial,8,NA,NA,NA,351.3962423,353.8967013,353.8983943,353.8991693,353.9001783,353.9174523,353.9186593,353.9192573,353.9201033,353.9360973,353.9375193,366.9053973,422.3415153,432.3413703
27,1,3,0,8,0.3,0.7,1,right,left,1,1,adversarial,8,1,1,1350.308593,366.9931383,369.0234023,369.0250933,371.0219443,371.0292873,372.5551953,372.5571343,375.5552013,375.5675973,377.3986393,377.4105163,380.9972413,422.3415153,432.3413703
28,NA,3,1,8,0.3,0.7,NA,left,right,NA,NA,adversarial,8,NA,NA,NA,381.0668263,383.5646703,383.5663503,383.5671433,383.5681033,383.5845593,383.5853753,383.5858763,383.5865543,383.6006753,383.6016703,396.0723663,422.3415153,432.3413703
29,NA,3,1,8,0.3,0.7,NA,left,right,NA,NA,adversarial,8,NA,NA,NA,396.1598673,398.6569963,398.6588463,398.6596263,398.6605823,398.6761863,398.6771923,398.6777123,398.6783663,398.6908443,398.6918573,408.6648213,422.3415153,432.3413703
30,NA,3,0,8,0.3,0.7,NA,right,left,NA,NA,adversarial,8,NA,NA,NA,408.7526103,411.2492413,411.2509273,411.2516883,411.2525493,411.2679923,411.2689823,411.2694643,411.2701233,411.2827833,411.2837933,422.2564553,422.3415153,432.3413703
1,1,4,0,8,0.7,0.3,1,left,right,1,1,benevolent,8,1,1,1458.459259,0.0506760000000668,1.37566100000004,1.37783600000012,2.87416800000005,2.88038900000015,4.4071120000001,4.4097240000001,8.40773600000011,8.42047300000013,9.33439799999996,9.34228900000016,15.5577480000002,422.796222,432.791728
2,1,4,0,8,0.7,0.3,2,right,left,1,2,benevolent,8,1,1,1473.260874,15.6352160000001,16.1764620000001,16.1782460000002,18.1747760000001,18.1843250000002,19.715365,19.7174640000001,22.7166180000002,22.726717,23.742849,23.74972,28.6414340000001,422.796222,432.791728
3,0,4,0,8,0.7,0.3,1,left,right,1,1,benevolent,8,1,0,1486.438291,28.717277,29.352218,29.353953,31.850459,31.8590960000001,33.383204,33.385233,35.3843910000001,35.3917280000001,36.417991,36.4257360000001,41.2253480000002,422.796222,432.791728
4,1,4,1,8,0.7,0.3,2,left,right,1,2,benevolent,8,1,1,1499.195682,41.3015970000001,42.1104350000001,42.112116,44.1091249999999,44.116368,45.6419680000001,45.643986,47.643378,47.652926,48.72704,48.7353230000001,53.309045,422.796222,432.791728
5,1,4,1,8,0.7,0.3,1,left,right,1,1,benevolent,8,1,1,1511.466819,53.3855450000001,54.3859670000002,54.3876580000001,56.8848970000001,56.89363,58.4175810000002,58.4195610000002,60.418267,60.4256030000001,61.6614400000001,61.66993,65.893141,422.796222,432.791728
6,0,4,0,8,0.7,0.3,2,left,right,1,2,benevolent,8,1,0,1524.643934,65.9680820000001,67.562034,67.5636830000001,69.5600790000001,69.5667040000001,71.0932660000001,71.095145,74.09357,74.102736,76.1948620000001,76.206684,80.9686960000001,422.796222,432.791728
7,1,4,0,8,0.7,0.3,1,left,right,1,1,benevolent,8,1,1,1538.975839,81.0499630000002,81.8958250000001,81.897594,83.8940270000001,83.9012770000002,85.427066,85.429073,87.4277750000001,87.435056,88.4706230000002,88.4784830000001,94.0524820000001,422.796222,432.791728
8,1,4,1,8,0.7,0.3,1,right,left,1,1,benevolent,8,1,1,1552.323985,94.131392,95.2372360000002,95.2389330000001,97.736339,97.744864,99.2692050000001,99.271205,103.269709,103.281861,105.404579,105.418039,109.636336,422.796222,432.791728
9,NA,4,1,8,0.7,0.3,NA,left,right,NA,NA,benevolent,8,NA,NA,NA,109.715028,112.212621,112.214256,112.214998,112.215946,112.23248,112.233373,112.233862,112.234543,112.24805,112.249074,125.220451,422.796222,432.791728
10,1,4,0,8,0.7,0.3,2,left,right,1,2,benevolent,8,1,1,1584.328105,125.316516,127.248068,127.24986,128.745846,128.751683,130.278834,130.281142,132.279521,132.286934,132.75589,132.760714,138.820815,422.796222,432.791728
11,NA,4,0,8,0.7,0.3,NA,right,left,NA,NA,benevolent,8,NA,NA,NA,138.904778,141.405199,141.406812,141.407516,141.408468,141.425076,141.425924,141.426441,141.427132,141.440908,141.44204,154.413243,422.796222,432.791728
12,0,4,0,8,0.7,0.3,1,left,right,2,1,benevolent,8,0,0,1612.895765,154.510303,155.814502,155.81616,158.313687,158.322292,159.846597,159.848578,161.847468,161.854925,163.115137,163.123807,169.013667,422.796222,432.791728
13,0,4,0,8,0.7,0.3,2,left,right,1,2,benevolent,8,1,0,1627.242152,169.099512,170.157216,170.158931,172.156017,172.163166,173.688622,173.690583,176.689349,176.699269,179.507382,179.523393,183.105995,422.796222,432.791728
14,1,4,0,8,0.7,0.3,1,left,right,1,1,benevolent,8,1,1,1641.362435,183.185292,184.274517,184.276267,186.273286,186.280461,187.806249,187.808217,191.806706,191.818813,192.024707,192.028017,199.190009,422.796222,432.791728
15,1,4,0,8,0.7,0.3,1,right,left,1,1,benevolent,8,1,1,1657.827168,199.278757,200.741799,200.743619,202.240392,202.246381,203.773666,203.775668,205.774001,205.781356,206.575372,206.581974,211.782167,422.796222,432.791728
16,NA,4,0,8,0.7,0.3,NA,left,right,NA,NA,benevolent,8,NA,NA,NA,211.866396,214.366408,214.368108,214.368876,214.369853,214.386579,214.387479,214.387997,214.388653,214.401983,214.402997,227.374706,422.796222,432.791728
17,1,4,0,8,0.7,0.3,1,left,right,1,1,benevolent,8,1,1,1685.282011,227.475787,228.201213,228.202944,229.699866,229.706329,231.232613,231.234573,234.233268,234.24319,235.259779,235.267689,239.983406,422.796222,432.791728
18,1,4,0,8,0.7,0.3,1,left,right,NA,1,benevolent,8,NA,1,1697.984668,240.067506,240.901398,240.903164,242.900697,242.907818,244.433263,244.435268,246.433537,246.440749,249.450817,249.467888,253.075454,422.796222,432.791728
19,NA,4,1,8,0.7,0.3,NA,right,left,NA,NA,benevolent,8,NA,NA,NA,253.15741,255.658878,255.660584,255.661324,255.662423,255.679025,255.679894,255.680415,255.681112,255.694451,255.695506,268.659388,422.796222,432.791728
20,0,4,0,8,0.7,0.3,1,right,left,NA,1,benevolent,8,NA,0,1726.606992,268.761631,269.519157,269.520851,272.018175,272.026843,273.559592,273.561939,277.560234,277.572668,280.577228,280.592931,285.268393,422.796222,432.791728
21,0,4,0,8,0.7,0.3,1,left,right,2,1,benevolent,8,0,0,1743.14964,285.35624,286.062188,286.063889,288.560672,288.571686,290.102653,290.104724,294.102546,294.115436,295.379378,295.388229,301.861657,422.796222,432.791728
22,NA,4,1,8,0.7,0.3,NA,right,left,NA,NA,benevolent,8,NA,NA,NA,301.951867,304.45333,304.455175,304.455955,304.45694,304.473559,304.474587,304.475129,304.475778,304.489441,304.490593,314.453004,422.796222,432.791728
23,1,4,1,8,0.7,0.3,2,left,right,1,2,benevolent,8,1,1,1772.179638,314.55233,315.096689,315.098347,316.595794,316.601763,318.128039,318.132243,321.128556,321.138427,322.455474,322.464486,327.053757,422.796222,432.791728
24,1,4,0,8,0.7,0.3,1,left,right,1,1,benevolent,8,1,1,1785.142287,327.140687,328.055695,328.057447,330.054013,330.061259,331.587276,331.589223,335.588036,335.600484,337.072497,337.082618,342.146073,422.796222,432.791728
25,1,4,0,8,0.7,0.3,1,left,right,NA,1,benevolent,8,NA,1,1799.852194,342.235786,342.76465,342.766222,344.762813,344.770265,346.296497,346.298422,348.296514,348.306176,351.314067,351.331147,355.237915,422.796222,432.791728
26,1,4,1,8,0.7,0.3,1,right,left,NA,1,benevolent,8,NA,1,1812.952183,355.325393,355.865083,355.866813,357.364222,357.370105,358.896929,358.89898,361.897503,361.906889,364.914038,364.931392,368.830237,422.796222,432.791728
27,1,4,1,8,0.7,0.3,1,left,right,1,1,benevolent,8,1,1,1826.685216,368.920044,369.598547,369.600245,371.09726,371.103314,372.630497,372.632471,376.630881,376.642949,378.3241,378.336901,382.42244,422.796222,432.791728
28,1,4,0,8,0.7,0.3,1,right,left,NA,1,benevolent,8,NA,1,1840.199305,382.511559,383.116291,383.117884,385.115047,385.122371,386.647787,386.649752,389.648188,389.658529,392.665076,392.682495,395.51467,422.796222,432.791728
29,0,4,0,8,0.7,0.3,1,right,left,1,1,benevolent,8,1,0,1854.936579,395.602975,397.850129,397.851716,399.348413,399.354383,400.88216,400.884231,403.88191,403.891881,404.958107,404.966015,408.106812,422.796222,432.791728
30,0,4,0,8,0.7,0.3,2,left,right,2,2,benevolent,8,0,0,1865.851626,408.196934,408.766984,408.768636,410.265756,410.271618,411.798603,411.800617,414.79916,414.809177,415.542129,415.548513,422.69924,422.796222,432.791728
1,0,1,1,9,0.7,0.3,1,left,right,1,1,adversarial,9,1,0,561.645225999999,0.0563399999999774,1.08330369999999,1.08557310000003,3.08106750000002,3.08861850000005,4.62241310000002,4.6253044,6.62337339999999,6.63120630000003,7.37478020000003,7.38152170000001,13.0644313,421.1056699,431.1068057
2,1,1,0,9,0.7,0.3,2,left,right,2,2,adversarial,9,0,1,574.842616999998,13.0832401,14.2826197000001,14.2868643,15.7817905000001,15.7877654,17.3230897,17.3250976,20.3233505000001,20.3357823,21.0669535000001,21.0732850000001,25.5902829,421.1056699,431.1068057
3,0,1,1,9,0.7,0.3,1,right,left,1,1,adversarial,9,1,0,587.305947999999,25.6092478,26.7503458,26.7520627,29.2489936000001,29.2577888000001,30.7817697,30.7840511000001,34.7821642,34.7944754,35.3003658,35.3053084000001,40.1156593000001,421.1056699,431.1068057
4,0,1,1,9,0.7,0.3,2,left,right,1,2,adversarial,9,1,0,601.743592999999,40.1372103,41.1836898,41.1853989,43.6825835,43.6912515,45.2156596,45.2179696000001,47.2164518000001,47.2240001,47.8177844000001,47.8232957,52.6411616,421.1056699,431.1068057
5,1,1,0,9,0.7,0.3,1,left,right,2,1,adversarial,9,0,1,614.200564999999,52.662737,53.6421878,53.6437517000001,56.1418348,56.1506011,57.6831015,57.6854127,59.6832559000001,59.6905202,60.5515983,60.5585485,67.1666854,421.1056699,431.1068057
6,1,1,0,9,0.7,0.3,2,right,left,2,2,adversarial,9,0,1,628.431358999998,67.1916149,67.8769191,67.8785779,70.3753579,70.384146,71.9084932000001,71.9108101,74.9088482,74.9190208,75.3852087,75.3899711,81.6924578000001,421.1056699,431.1068057
7,0,1,0,9,0.7,0.3,1,left,right,1,1,adversarial,9,1,0,642.695183999998,81.7182452000001,82.1357667,82.1374695000001,84.6342803,84.6430762,86.1676252,86.1699407,89.1677555,89.1777491,89.5358559,89.5400435,96.2260962,421.1056699,431.1068057
8,0,1,0,9,0.7,0.3,2,left,right,2,2,adversarial,9,0,0,657.887831999999,96.2530397,97.3278765,97.3296167,98.8267454,98.8328385,100.3595856,100.361554,103.3597579,103.3698409,104.4784067,104.4868573,110.7600187,421.1056699,431.1068057
9,0,1,0,9,0.7,0.3,2,left,right,2,2,adversarial,9,0,0,671.775721999998,110.7875872,111.2203819,111.2239099,113.7189945,113.7277944,115.2518128,115.2540896,119.2519435,119.2642567,119.5961283,119.6009101,125.2939501,421.1056699,431.1068057
10,0,1,0,9,0.7,0.3,2,left,right,1,2,adversarial,9,1,0,686.218954999998,125.3190679,125.6621638,125.6636844,127.6604837,127.6677946,129.194312,129.1962758,133.1945394,133.2069867,133.545712,133.549912,141.3195722,421.1056699,431.1068057
11,1,1,0,9,0.7,0.3,2,right,left,1,2,adversarial,9,1,1,702.355770999999,141.3512589,141.7958484,141.7974199,143.7948572,143.8021472,145.328101,145.3300356,147.3286655,147.3362322,147.7046633,147.7087445,154.3534677,421.1056699,431.1068057
12,1,1,0,9,0.7,0.3,2,right,left,1,2,adversarial,9,1,1,715.580564,154.3830642,155.022027,155.0237711,157.0201039,157.0274293,158.5536822,158.5559829,160.5539479,160.5611833,160.9970645,161.0023053,166.3872796,421.1056699,431.1068057
13,0,1,1,9,0.7,0.3,2,right,left,1,2,adversarial,9,1,0,727.609876999999,166.4135801,167.047707,167.0493999,168.5461559,168.5532219,170.0786549,170.0806476,174.0792866,174.0917737,174.4308263,174.4349558,181.9217638,421.1056699,431.1068057
14,1,1,0,9,0.7,0.3,2,right,left,1,2,adversarial,9,1,1,743.253638999999,181.9540865,182.6974724,182.6991999,184.6968502,184.7042739,186.2378753,186.2398485,190.2382291,190.2505429,190.5563803,190.5600807,195.9551376,421.1056699,431.1068057
15,1,1,0,9,0.7,0.3,2,right,left,2,2,adversarial,9,0,1,757.127602999999,195.9818761,196.564584,196.5662631,198.0637489,198.0697046,199.5970042,199.6014595,201.5972413,201.6047453,201.915275,201.9191971,208.4889363,421.1056699,431.1068057
16,1,1,0,9,0.7,0.3,1,left,right,2,1,adversarial,9,0,1,769.448026999999,208.5203028,208.8908247,208.8925589,211.3893234,211.3983064,212.9307081,212.9327848,214.9310531,214.9384493,215.2406542,215.2445442,223.0227688,421.1056699,431.1068057
17,1,1,0,9,0.7,0.3,2,right,left,2,2,adversarial,9,0,1,784.232026,223.0560359,223.6745279,223.6762957,225.6733004,225.6805768,227.2065766,227.2085897,231.2072055,231.2200122,231.5500429,231.5541576,238.0568337,421.1056699,431.1068057
18,0,1,0,9,0.7,0.3,1,right,left,2,1,adversarial,9,0,0,799.247351999999,238.0893574,238.6916961,238.6934256,240.1907696,240.1968583,241.7232735,241.7255675,244.7237027,244.7335597,245.167807,245.1733519,252.5907111,421.1056699,431.1068057
19,0,1,0,9,0.7,0.3,2,left,right,2,2,adversarial,9,0,0,813.765769,252.6251799,253.2092335,253.2109412,255.7080954,255.7168721,257.2490936,257.25137,261.2497456,261.2653103,262.0927293,262.0996939,268.1329647,421.1056699,431.1068057
20,0,1,0,9,0.7,0.3,1,right,left,1,1,adversarial,9,1,0,829.351100999998,268.1650006,268.7925956,268.7943043,271.29189,271.3006085,272.8248969,272.8271671,275.8254211,275.8355779,276.4513879,276.4569136,281.6669612,421.1056699,431.1068057
21,0,1,0,9,0.7,0.3,1,right,left,1,1,adversarial,9,1,0,842.768994999999,281.6985115,282.2106711,282.21242,284.2090899,284.2165703,285.7420486,285.7442782,287.742744,287.750036,288.75286,288.7629484,293.7007613,421.1056699,431.1068057
22,0,1,1,9,0.7,0.3,1,left,right,1,1,adversarial,9,1,0,855.394278999998,293.7325762,294.835721,294.8374537,296.3348962,296.3407658,297.8676274,297.869882,301.8675662,301.8786188,302.2194405,302.2232057,307.2353018,421.1056699,431.1068057
23,0,1,1,9,0.7,0.3,1,left,right,2,1,adversarial,9,0,0,868.206527999999,307.2654827,307.6447566,307.6463419,309.1434189,309.1488865,310.6766788,310.6785609,312.6770124,312.6837672,312.9955167,312.9994561,320.7685591,421.1056699,431.1068057
24,1,1,0,9,0.7,0.3,1,right,left,2,1,adversarial,9,0,1,881.951466999999,320.8082467,321.395428,321.3971195,323.3940922,323.4015077,324.9268958,324.9288812,328.927362,328.9400399,329.7714105,329.7786547,336.8108072,421.1056699,431.1068057
25,0,1,1,9,0.7,0.3,1,right,left,1,1,adversarial,9,1,0,898.068534,336.8477858,337.5127393,337.5143425,340.0111741,340.0198143,341.5444994,341.546773,343.5446873,343.551907,343.8956705,343.8995633,350.3528658,421.1056699,431.1068057
26,1,1,0,9,0.7,0.3,2,left,right,2,2,adversarial,9,0,1,911.622766999999,350.3900561,351.0631614,351.0648598,352.5616656,352.5676792,354.0951893,354.0972055,358.0951762,358.1072127,358.5552524,358.5601776,365.8951787,421.1056699,431.1068057
27,0,1,1,9,0.7,0.3,1,right,left,1,1,adversarial,9,1,0,926.863627999999,365.9333663,366.3053027,366.3070139,368.3041902,368.3117802,369.8371967,369.8395102,372.8381989,372.8482648,373.3142765,373.3194171,379.9374772,421.1056699,431.1068057
28,0,1,1,9,0.7,0.3,1,right,left,1,1,adversarial,9,1,0,941.402973999999,379.9765235,380.8476414,380.8493445,382.8465482,382.8539081,384.3792899,384.3815517,387.3795845,387.3895823,387.6978316,387.7017497,394.9797071,421.1056699,431.1068057
29,1,1,0,9,0.7,0.3,2,right,left,2,2,adversarial,9,0,1,956.031448999998,395.0192825,395.473352,395.4750105,396.9720879,396.9781215,398.5052774,398.5072331,401.5052809,401.5153652,401.8234909,401.8272927,407.5220194,421.1056699,431.1068057
30,1,1,0,9,0.7,0.3,1,left,right,2,1,adversarial,9,0,1,968.534619,407.5594614,407.9739415,407.9756471,409.4723787,409.4784046,411.005436,411.0073984,414.005813,414.0159284,414.2909239,414.2945802,421.0640763,421.1056699,431.1068057
1,0,2,0,9,0.3,0.7,1,left,right,1,1,benevolent,9,1,0,1027.698774,0.050186000000167,1.05790500000012,1.05987400000004,3.55717000000004,3.5685840000001,5.09879599999999,5.101404,8.0987970000001,8.10949500000015,8.65087300000005,8.65688399999999,13.5571010000001,421.716986,431.715841
2,1,2,0,9,0.3,0.7,2,right,left,1,2,benevolent,9,1,1,1040.974722,13.5958800000001,14.3334480000001,14.335071,16.8327960000001,16.8414790000002,18.3734380000001,18.3754200000001,20.37472,20.3822260000002,20.725533,20.7297410000001,27.0993860000001,421.716986,431.715841
3,1,2,1,9,0.3,0.7,1,left,right,1,1,benevolent,9,1,1,1054.840019,27.141388,28.2006000000001,28.2023810000001,30.699689,30.7084850000001,32.232544,32.234537,36.233414,36.2482150000001,36.609567,36.6138510000001,43.6498120000001,421.716986,431.715841
4,0,2,0,9,0.3,0.7,2,right,left,2,2,benevolent,9,0,0,1070.947279,43.6929320000002,44.301543,44.3032700000001,46.3005970000002,46.308043,47.8332290000001,47.8351830000001,50.8338920000001,50.844008,51.1433920000002,51.146976,56.7002010000001,421.716986,431.715841
5,1,2,0,9,0.3,0.7,2,left,right,1,2,benevolent,9,1,1,1083.798582,56.7400260000002,57.152568,57.15426,58.6510480000002,58.658557,60.1841980000002,60.1865330000001,62.1846230000001,62.1924160000001,62.677484,62.684389,69.2426760000001,421.716986,431.715841
6,0,2,0,9,0.3,0.7,2,left,right,2,2,benevolent,9,0,0,1096.44368,69.286143,69.802146,69.8037650000001,72.3015720000001,72.3104800000001,73.8343190000001,73.8366920000001,77.834895,77.8472570000001,78.2115760000002,78.2167030000001,83.7931700000001,421.716986,431.715841
7,0,2,0,9,0.3,0.7,1,left,right,2,1,benevolent,9,0,0,1110.925927,83.836757,84.286801,84.2885630000001,85.7857080000001,85.7918340000001,87.318086,87.3200550000001,91.3191690000001,91.3316170000001,91.628825,91.6325000000002,99.343828,421.716986,431.715841
